dataset	package	graph_path	method	method_label	rank	score	etype	src	dst	suggested_level	suggested_rationale	evidence_level	annotator_note
qut	flexponlib-0.0.1.tar.gz	artifacts/qut_all/flexponlib-0.0.1.tar.gz.graph.pt	filtering	Filtering	4	-1.8000183e-12	PROC|WRITE|FILE	PROC:qut::flexponlib-0.0.1.tar.gz::proc::install	FILE:qut::flexponlib-0.0.1.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	flexponlib-0.0.1.tar.gz	artifacts/qut_all/flexponlib-0.0.1.tar.gz.graph.pt	filtering	Filtering	5	-1.8000183e-12	PROC|WRITE|FILE	PROC:qut::flexponlib-0.0.1.tar.gz::proc::install	FILE:qut::flexponlib-0.0.1.tar.gz::bucket::OTHER_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	flexponlib-0.0.1.tar.gz	artifacts/qut_all/flexponlib-0.0.1.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::flexponlib-0.0.1.tar.gz::proc::install	FILE:qut::flexponlib-0.0.1.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	flexponlib-0.0.1.tar.gz	artifacts/qut_all/flexponlib-0.0.1.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::flexponlib-0.0.1.tar.gz::proc::install	FILE:qut::flexponlib-0.0.1.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	flexponlib-0.0.1.tar.gz	artifacts/qut_all/flexponlib-0.0.1.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::flexponlib-0.0.1.tar.gz::proc::install	FILE:qut::flexponlib-0.0.1.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	flexponlib-0.0.1.tar.gz	artifacts/qut_all/flexponlib-0.0.1.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::flexponlib-0.0.1.tar.gz::proc::install	FILE:qut::flexponlib-0.0.1.tar.gz::bucket::OTHER_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	flexponlib-0.0.1.tar.gz	artifacts/qut_all/flexponlib-0.0.1.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::flexponlib-0.0.1.tar.gz::proc::install	FILE:qut::flexponlib-0.0.1.tar.gz::bucket::TMP_DIR	contextual	File artifact is supporting context.	contextual	Coarse temp-directory bucket indicates file activity but lacks path detail.
qut	frqetrade-0.1.tar.gz	artifacts/qut_all/frqetrade-0.1.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::frqetrade-0.1.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	frqetrade-0.1.tar.gz	artifacts/qut_all/frqetrade-0.1.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::frqetrade-0.1.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	frqetrade-0.1.tar.gz	artifacts/qut_all/frqetrade-0.1.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::frqetrade-0.1.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	frqetrade-0.1.tar.gz	artifacts/qut_all/frqetrade-0.1.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.344523e-13	PROC|WRITE|FILE	PROC:qut::frqetrade-0.1.tar.gz::proc::install	FILE:qut::frqetrade-0.1.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	frqetrade-0.1.tar.gz	artifacts/qut_all/frqetrade-0.1.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-7.3135443e-13	PROC|READ|FILE	PROC:qut::frqetrade-0.1.tar.gz::proc::install	FILE:qut::frqetrade-0.1.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	frqetrade-0.1.tar.gz	artifacts/qut_all/frqetrade-0.1.tar.gz.graph.pt	filtering	Filtering	1	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::frqetrade-0.1.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	frqetrade-0.1.tar.gz	artifacts/qut_all/frqetrade-0.1.tar.gz.graph.pt	filtering	Filtering	2	-3.344523e-13	PROC|WRITE|FILE	PROC:qut::frqetrade-0.1.tar.gz::proc::install	FILE:qut::frqetrade-0.1.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	frqetrade-0.1.tar.gz	artifacts/qut_all/frqetrade-0.1.tar.gz.graph.pt	filtering	Filtering	3	-7.3135443e-13	PROC|READ|FILE	PROC:qut::frqetrade-0.1.tar.gz::proc::install	FILE:qut::frqetrade-0.1.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	frqetrade-0.1.tar.gz	artifacts/qut_all/frqetrade-0.1.tar.gz.graph.pt	filtering	Filtering	4	-1.8000183e-12	PROC|WRITE|FILE	PROC:qut::frqetrade-0.1.tar.gz::proc::install	FILE:qut::frqetrade-0.1.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	frqetrade-0.1.tar.gz	artifacts/qut_all/frqetrade-0.1.tar.gz.graph.pt	filtering	Filtering	5	-1.8000183e-12	PROC|WRITE|FILE	PROC:qut::frqetrade-0.1.tar.gz::proc::install	FILE:qut::frqetrade-0.1.tar.gz::bucket::ROOT_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	frqetrade-0.1.tar.gz	artifacts/qut_all/frqetrade-0.1.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::frqetrade-0.1.tar.gz::proc::install	FILE:qut::frqetrade-0.1.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	frqetrade-0.1.tar.gz	artifacts/qut_all/frqetrade-0.1.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::frqetrade-0.1.tar.gz::proc::install	FILE:qut::frqetrade-0.1.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	frqetrade-0.1.tar.gz	artifacts/qut_all/frqetrade-0.1.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::frqetrade-0.1.tar.gz::proc::install	FILE:qut::frqetrade-0.1.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	frqetrade-0.1.tar.gz	artifacts/qut_all/frqetrade-0.1.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::frqetrade-0.1.tar.gz::proc::install	FILE:qut::frqetrade-0.1.tar.gz::bucket::ROOT_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	frqetrade-0.1.tar.gz	artifacts/qut_all/frqetrade-0.1.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::frqetrade-0.1.tar.gz::proc::install	FILE:qut::frqetrade-0.1.tar.gz::bucket::TMP_DIR	contextual	File artifact is supporting context.	contextual	Coarse temp-directory bucket indicates file activity but lacks path detail.
qut	habibisus-0.0.0.tar.gz	artifacts/qut_all/habibisus-0.0.0.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::habibisus-0.0.0.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	habibisus-0.0.0.tar.gz	artifacts/qut_all/habibisus-0.0.0.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::habibisus-0.0.0.tar.gz::proc::install	NET:port::80	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	habibisus-0.0.0.tar.gz	artifacts/qut_all/habibisus-0.0.0.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::habibisus-0.0.0.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	habibisus-0.0.0.tar.gz	artifacts/qut_all/habibisus-0.0.0.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.344523e-13	PROC|WRITE|FILE	PROC:qut::habibisus-0.0.0.tar.gz::proc::install	FILE:qut::habibisus-0.0.0.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	habibisus-0.0.0.tar.gz	artifacts/qut_all/habibisus-0.0.0.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-7.3135443e-13	PROC|READ|FILE	PROC:qut::habibisus-0.0.0.tar.gz::proc::install	FILE:qut::habibisus-0.0.0.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	habibisus-0.0.0.tar.gz	artifacts/qut_all/habibisus-0.0.0.tar.gz.graph.pt	filtering	Filtering	1	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::habibisus-0.0.0.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	habibisus-0.0.0.tar.gz	artifacts/qut_all/habibisus-0.0.0.tar.gz.graph.pt	filtering	Filtering	2	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::habibisus-0.0.0.tar.gz::proc::install	NET:port::80	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	habibisus-0.0.0.tar.gz	artifacts/qut_all/habibisus-0.0.0.tar.gz.graph.pt	filtering	Filtering	3	-3.344523e-13	PROC|WRITE|FILE	PROC:qut::habibisus-0.0.0.tar.gz::proc::install	FILE:qut::habibisus-0.0.0.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	habibisus-0.0.0.tar.gz	artifacts/qut_all/habibisus-0.0.0.tar.gz.graph.pt	filtering	Filtering	4	-7.3135443e-13	PROC|READ|FILE	PROC:qut::habibisus-0.0.0.tar.gz::proc::install	FILE:qut::habibisus-0.0.0.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	habibisus-0.0.0.tar.gz	artifacts/qut_all/habibisus-0.0.0.tar.gz.graph.pt	filtering	Filtering	5	-1.8000183e-12	PROC|WRITE|FILE	PROC:qut::habibisus-0.0.0.tar.gz::proc::install	FILE:qut::habibisus-0.0.0.tar.gz::bucket::ETC_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	habibisus-0.0.0.tar.gz	artifacts/qut_all/habibisus-0.0.0.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::habibisus-0.0.0.tar.gz::proc::install	FILE:qut::habibisus-0.0.0.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	habibisus-0.0.0.tar.gz	artifacts/qut_all/habibisus-0.0.0.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::habibisus-0.0.0.tar.gz::proc::install	FILE:qut::habibisus-0.0.0.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	habibisus-0.0.0.tar.gz	artifacts/qut_all/habibisus-0.0.0.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::habibisus-0.0.0.tar.gz::proc::install	FILE:qut::habibisus-0.0.0.tar.gz::bucket::ETC_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	habibisus-0.0.0.tar.gz	artifacts/qut_all/habibisus-0.0.0.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::habibisus-0.0.0.tar.gz::proc::install	FILE:qut::habibisus-0.0.0.tar.gz::bucket::OTHER_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	habibisus-0.0.0.tar.gz	artifacts/qut_all/habibisus-0.0.0.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::habibisus-0.0.0.tar.gz::proc::install	FILE:qut::habibisus-0.0.0.tar.gz::bucket::TMP_DIR	contextual	File artifact is supporting context.	contextual	Coarse temp-directory bucket indicates file activity but lacks path detail.
qut	httpvisa-4.93.tar.gz	artifacts/qut_all/httpvisa-4.93.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::httpvisa-4.93.tar.gz::proc::install	CMD:pattern::10::fstat -> ioctl -> lseek -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	httpvisa-4.93.tar.gz	artifacts/qut_all/httpvisa-4.93.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::httpvisa-4.93.tar.gz::proc::install	CMD:pattern::7::newfstatat -> newfstatat -> openat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	httpvisa-4.93.tar.gz	artifacts/qut_all/httpvisa-4.93.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::httpvisa-4.93.tar.gz::proc::install	CMD:pattern::9::openat -> fstat -> ioctl -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	httpvisa-4.93.tar.gz	artifacts/qut_all/httpvisa-4.93.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::httpvisa-4.93.tar.gz::proc::install	CMD:pattern::8::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	httpvisa-4.93.tar.gz	artifacts/qut_all/httpvisa-4.93.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::httpvisa-4.93.tar.gz::proc::install	CMD:pattern::6::newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	httpvisa-4.93.tar.gz	artifacts/qut_all/httpvisa-4.93.tar.gz.graph.pt	filtering	Filtering	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::httpvisa-4.93.tar.gz::proc::install	CMD:pattern::10::fstat -> ioctl -> lseek -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	httpvisa-4.93.tar.gz	artifacts/qut_all/httpvisa-4.93.tar.gz.graph.pt	filtering	Filtering	2	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::httpvisa-4.93.tar.gz::proc::install	CMD:pattern::7::newfstatat -> newfstatat -> openat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	httpvisa-4.93.tar.gz	artifacts/qut_all/httpvisa-4.93.tar.gz.graph.pt	filtering	Filtering	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::httpvisa-4.93.tar.gz::proc::install	CMD:pattern::9::openat -> fstat -> ioctl -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	httpvisa-4.93.tar.gz	artifacts/qut_all/httpvisa-4.93.tar.gz.graph.pt	filtering	Filtering	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::httpvisa-4.93.tar.gz::proc::install	CMD:pattern::8::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	httpvisa-4.93.tar.gz	artifacts/qut_all/httpvisa-4.93.tar.gz.graph.pt	filtering	Filtering	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::httpvisa-4.93.tar.gz::proc::install	CMD:pattern::6::newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	httpvisa-4.93.tar.gz	artifacts/qut_all/httpvisa-4.93.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::httpvisa-4.93.tar.gz::proc::install	FILE:qut::httpvisa-4.93.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	httpvisa-4.93.tar.gz	artifacts/qut_all/httpvisa-4.93.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::httpvisa-4.93.tar.gz::proc::install	FILE:qut::httpvisa-4.93.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	httpvisa-4.93.tar.gz	artifacts/qut_all/httpvisa-4.93.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::httpvisa-4.93.tar.gz::proc::install	FILE:qut::httpvisa-4.93.tar.gz::bucket::TMP_DIR	contextual	File artifact is supporting context.	contextual	Coarse temp-directory bucket indicates file activity but lacks path detail.
qut	httpvisa-4.93.tar.gz	artifacts/qut_all/httpvisa-4.93.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::httpvisa-4.93.tar.gz::proc::install	FILE:qut::httpvisa-4.93.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	httpvisa-4.93.tar.gz	artifacts/qut_all/httpvisa-4.93.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::httpvisa-4.93.tar.gz::proc::install	FILE:qut::httpvisa-4.93.tar.gz::bucket::OTHER_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	igtool-0.0.2.3.tar.gz	artifacts/qut_all/igtool-0.0.2.3.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::igtool-0.0.2.3.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	igtool-0.0.2.3.tar.gz	artifacts/qut_all/igtool-0.0.2.3.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::igtool-0.0.2.3.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	igtool-0.0.2.3.tar.gz	artifacts/qut_all/igtool-0.0.2.3.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::igtool-0.0.2.3.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	igtool-0.0.2.3.tar.gz	artifacts/qut_all/igtool-0.0.2.3.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.344523e-13	PROC|WRITE|FILE	PROC:qut::igtool-0.0.2.3.tar.gz::proc::install	FILE:qut::igtool-0.0.2.3.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	igtool-0.0.2.3.tar.gz	artifacts/qut_all/igtool-0.0.2.3.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-7.3135443e-13	PROC|READ|FILE	PROC:qut::igtool-0.0.2.3.tar.gz::proc::install	FILE:qut::igtool-0.0.2.3.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	igtool-0.0.2.3.tar.gz	artifacts/qut_all/igtool-0.0.2.3.tar.gz.graph.pt	filtering	Filtering	1	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::igtool-0.0.2.3.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	igtool-0.0.2.3.tar.gz	artifacts/qut_all/igtool-0.0.2.3.tar.gz.graph.pt	filtering	Filtering	2	-3.344523e-13	PROC|WRITE|FILE	PROC:qut::igtool-0.0.2.3.tar.gz::proc::install	FILE:qut::igtool-0.0.2.3.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
